State,City,Street,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,LotArea,Price,Region
NV,Las Vegas,Arrowhead Bluff Ave,89149,36.298958,-115.29964,5.0,3.0,2902.0,6534.0,650000.0,West
NV,Las Vegas,Cholla Way,89101,36.160484,-115.13194,3.0,2.0,1068.0,5227.2,349995.0,West
NV,Las Vegas,E Tropicana Ave UNIT 2001,89122,36.10164,-115.047775,1.9999999999999998,2.0,1029.0,5074.74,229900.0,West
NV,Reno,Cordone Ave,89502,39.518402,-119.79057,3.0,2.0,1428.0,6098.4,499900.0,West
NV,Las Vegas,Aspen Valley Ave,89123,36.021538,-115.14229,6.0,3.0,3187.0,8276.4,624950.0,West
NV,Pahrump,Sumpter Ct,89061,36.14477,-115.943634,1.9999999999999998,2.0,1918.0,1.1100000000001273,379000.0,West
NV,Las Vegas,W Meranto Ave,89178,36.016773,-115.31488,3.0,3.0,1900.0,3484.8,515000.0,West
NV,Las Vegas,Narra Pl,89144,36.175297,-115.32474,4.0,3.0,2362.0,6969.6,600000.0,West
NV,Henderson,Alanhurst Dr,89052,36.01112,-115.08508,4.0,3.0,2673.0,6534.0,599000.0,West
NV,Pahrump,Unicorn Ave,89048,36.173958,-115.97667,4.0,2.0,2614.0,1.400000000000091,549950.0,West
NV,Las Vegas,Dolan Point St,89138,36.167225,-115.37717,4.0,4.0,2271.0,0.2800000000002001,1475000.0,West
NV,Silver Springs,Hooten Dr,89429,39.336967,-119.23653,3.0,2.0,1751.0,1.0300000000002,275000.0,West
NV,Reno,Barrel Racer Dr,89521,39.43,-119.70575,4.0,3.0,3060.0,0.3200000000001637,959000.0,West
NV,Las Vegas,McLennan Ranch Ave,89131,36.27741,-115.223656,4.0,3.0,2830.0,8712.0,535000.0,West
NV,Sparks,Rey Del Sierra Ct,89436,39.61377,-119.678215,4.0,5.0,3460.0,0.3200000000001637,799000.0,West
NV,Las Vegas,Hilgard Ave,89178,36.018753,-115.29734,1.9999999999999998,3.0,1810.0,2613.6,396500.0,West
NV,Wellington,Sandstone Dr,89444,38.750835,-119.513916,3.0,2.0,1248.0,2.1799999999998363,375000.0,West
NV,Las Vegas,E Agate Ave UNIT 401,89123,36.023087,-115.16823,1.9999999999999998,2.0,1155.0,5327.59,319500.0,West
NV,Las Vegas,Vegas Valley Dr APT 177,89169,36.1358,-115.13391,3.0,2.0,1125.0,4644.424,164000.0,West
NV,Washoe Valley,Pine Mesa Ct,89704,39.235237,-119.83076,3.4,2.6,3018.4,1.349999999999909,250000.0,West
NV,Las Vegas,Winwood St,89108,36.205093,-115.2198,3.0,2.0,1233.0,6969.6,390000.0,West
NV,Winnemucca,Sod House Rd,89445,41.148014,-118.144295,2.8,3.0,2044.6,40.26999999999998,13997.0,West
NV,Pahrump,Rio Rico Dr #4,89048,36.1968,-116.06478,5.0,2.0,2052.0,10454.4,290000.0,West
NV,North Las Vegas,Seven Pines Pl,89030,36.207317,-115.12461,3.0,2.0,1152.0,6969.6,299900.0,West
NV,Elko,Adobe Way,89801,40.83932,-115.77587,3.0,2.0,1276.0,9539.64,279000.0,West
NV,North Las Vegas,Luna Vista Pl,89084,36.282837,-115.16879,5.0,3.0,3539.0,8712.0,674900.0,West
NV,Las Vegas,Fox Point Dr,89108,36.240097,-115.244965,4.0,3.0,1642.0,3484.8,385000.0,West
NV,Minden,Mackay Way,89423,39.02561,-119.70593,1.9999999999999998,2.0,1376.0,1.0900000000001455,639000.0,West
NV,Pahrump,W Dyer Rd,89048,36.216305,-116.03324,4.0,2.0,1584.0,0.9600000000000364,290000.0,West
NV,Las Vegas,Orient Express Ct,89145,36.165962,-115.30804,5.0,8.0,9947.0,1.1100000000001273,5199000.0,West
NV,Fernley,Pro Ct,89408,39.58742,-119.14324,3.0,2.0,1787.0,9147.6,387900.0,West
NV,Las Vegas,Arville St,89102,36.13335,-115.19963,3.0,2.0,1261.0,1306.7999999999997,287500.0,West
NV,Genoa,Cloudburst Canyon Dr,89411,39.04235,-119.81979,3.0,4.0,3038.0,0.38999999999987267,1382000.0,West
NV,Carson City,Heidi Cir,89701,39.12715,-119.74237,3.0,2.0,1600.0,1.0199999999999818,575000.0,West
NV,Gardnerville,Alba Vis,89410,38.728504,-119.564995,4.0,3.0,2682.0,2.550000000000182,1100000.0,West
NV,Henderson,Foam Flower Ln LOT 215,89015,36.020756,-114.9627,3.0,2.0,1253.0,1306.7999999999997,339990.0,West
NV,Las Vegas,Moonlight Nest Ln,89178,36.019672,-115.27206,3.0,3.0,1647.0,2178.0,398000.0,West
NV,Las Vegas,Quail Harbor St,89131,36.30506,-115.27469,5.0,3.0,2694.0,5662.8,489900.0,West
NV,Pahrump,E Augusta St,89048,36.174034,-115.98011,3.0,3.0,2235.0,0.45998622589513616,489000.0,West
NV,Carson City,Manhattan Dr,89703,39.17155,-119.79509,5.0,7.0,5258.0,1.0,2600000.0,West
NV,North Las Vegas,Donato Cir,89032,36.23631,-115.193,3.0,2.0,1171.0,7840.799999999999,409999.0,West
NV,Las Vegas,Dundock Ave,89122,36.092087,-115.03275,4.0,3.0,2007.0,3920.4,399999.0,West
NV,Virginia City,E Mill St,89440,39.311413,-119.642525,4.0,3.0,2810.0,8712.0,699000.0,West
NV,Carson City,Manzanita Ter,89706,39.203026,-119.77253,4.0,3.0,1956.0,7405.199999999999,588000.0,West
NV,Las Vegas,W Warm Springs Rd UNIT 1018,89118,36.056355,-115.236694,1.0,1.0,775.0,2809.3232000000003,219900.0,West
NV,Las Vegas,Barbara Way,89119,36.09409,-115.144646,5.0,5.0,2592.0,8712.0,625000.0,West
NV,Las Vegas,Arville St,89102,36.153915,-115.19945,4.0,3.0,2303.0,0.38000000000010914,550000.0,West
NV,Las Vegas,Angelfish Dr,89117,36.134567,-115.30162,5.0,3.0,3557.0,10454.4,795000.0,West
NV,Las Vegas,Willowrich Dr,89134,36.21092,-115.28284,1.9999999999999998,1.0,1046.0,2613.6,330000.0,West
NV,Las Vegas,Lindell Rd,89146,36.130436,-115.21622,4.0,2.0,1690.0,6969.6,435000.0,West
NV,Las Vegas,Las Nubes Dr,89142,36.14557,-115.041016,1.9999999999999998,3.0,1144.0,2178.0,315000.0,West
NV,Las Vegas,Wild Ridge Ct,89135,36.12627,-115.34571,6.0,8.0,9283.0,0.5399999999999636,6750000.0,West
NV,Washoe Valley,Linnet Way,89704,39.295177,-119.760826,1.9999999999999998,3.0,2108.0,1.1399999999998727,660000.0,West
NV,Las Vegas,Red Rock St APT 275,89118,36.097965,-115.22237,3.0,2.0,1199.0,1199.0,299000.0,West
NV,Las Vegas,N Chieftain St,89149,36.25483,-115.29903,3.0,2.0,2366.0,1.0100000000002183,770000.0,West
NV,Henderson,Aubrey Springs Ave,89014,36.053684,-115.03,3.0,3.0,1946.0,4791.6,465000.0,West
NV,Mesquite,Hermosa Way,89027,36.806118,-114.086,3.0,2.0,1721.0,7840.799999999999,425000.0,West
NV,Las Vegas,W Pebble Rd,89113,36.025764,-115.25816,3.0,4.0,3255.0,0.5300000000002001,980000.0,West
NV,Sunrise Manor,June Ave,89104,36.15751,-115.09972,4.0,2.0,1292.0,6098.4,400000.0,West
NV,Las Vegas,Antioch Way,89117,36.142628,-115.29322,1.9999999999999998,2.0,1186.0,2456.784,315000.0,West
NV,Reno,Convair Way,89506,39.643177,-119.85963,3.0,2.0,1650.0,6969.6,439900.0,West
NV,Las Vegas,Lindy Dr,89107,36.17144,-115.2378,5.0,3.0,2757.0,0.2699999999999818,520000.0,West
NV,Las Vegas,Stanford St,89107,36.179634,-115.20951,3.0,1.0,1260.0,4791.6,249999.0,West
NV,Yerington,N West St,89447,38.988235,-119.165825,1.9999999999999998,2.0,1725.0,0.2800000000002001,345000.0,West
NV,Las Vegas,Windsor Crest Ct,89123,36.040318,-115.15629,4.0,3.0,3211.0,0.4499999999998181,2295000.0,West
NV,Reno,Grand Summit Dr,89523,39.523502,-119.86763,3.0,2.0,1542.0,6969.6,540000.0,West
NV,Henderson,Simon Bolivar Dr,89014,36.051476,-115.07257,3.0,2.0,1729.0,7405.199999999999,475000.0,West
NV,Sparks,Dansant Ct,89436,39.61119,-119.69403,5.0,3.0,3289.0,9583.2,825000.0,West
NV,Las Vegas,Michelangelo Ct,89129,36.220802,-115.27476,4.0,3.0,1878.0,4791.6,429950.0,West
NV,Henderson,Aspen Peak Loop UNIT 2416,89011,36.07528,-115.01976,1.9999999999999998,2.0,1249.0,10532.808,245000.0,West
NV,Las Vegas,Quarry Ridge St UNIT 207,89117,36.1477,-115.312614,1.9999999999999998,2.0,1079.0,8581.32,284900.0,West
NV,Henderson,Fife St,89015,36.05281,-114.95341,5.0,5.0,3734.0,0.36999999999989086,998000.0,West
NV,Las Vegas,Sutter Hills Ave,89144,36.178936,-115.33483,4.0,3.0,1737.0,3484.8,468500.0,West
NV,North Las Vegas,Tainted Berry Ave,89031,36.251118,-115.14307,4.0,3.0,1975.0,7840.799999999999,399999.0,West
NV,Reno,Nestle Ct,89511,39.361652,-119.82667,5.0,7.0,6188.0,0.7100000000000364,4500000.0,West
NV,Reno,McCauley Ranch Blvd,89521,39.425266,-119.7066,4.0,3.0,3078.0,10454.4,1249000.0,West
NV,Reno,Toll Rd,89521,39.377186,-119.715744,4.0,2.0,2536.0,2.400000000000091,749000.0,West
NV,Las Vegas,Corrigan Pl,89138,36.177788,-115.35296,4.0,3.0,2810.0,10018.8,859000.0,West
NV,Pahrump,Paiute Blvd,89061,36.113014,-115.93972,3.0,2.0,1310.0,1.099999999999909,200000.0,West
NV,Dayton,Riverpark Pkwy,89403,39.2912,-119.511734,3.0,2.0,2097.0,0.3000000000001819,468000.0,West
NV,Las Vegas,Eaglewood Dr,89144,36.18376,-115.333855,5.0,3.0,3017.0,5227.2,800000.0,West
NV,Silver Springs,Quarter Horse Ln,89429,39.381653,-119.38277,3.0,2.2,2295.8,5.0,32000.0,West
NV,Las Vegas,Ryans Reef Ln,89128,36.20485,-115.26811,4.0,5.0,4100.0,0.25,1699000.0,West
NV,Las Vegas,Saginaw Dr,89108,36.183384,-115.22877,4.0,3.0,1746.0,4791.6,419999.0,West
NV,Las Vegas,Glade Hollow Dr,89135,36.111454,-115.336235,5.0,6.0,4888.0,0.2699999999999818,3200000.0,West
NV,Las Vegas,Pirates Cove Rd APT 1004,89145,36.17598,-115.25182,1.9999999999999998,2.0,995.0,5201.064,200000.0,West
NV,Sparks,Rockin Robin Dr,89441,39.667316,-119.71699,4.0,2.0,2114.0,0.2899999999999636,559000.0,West
NV,North Las Vegas,Blue Rose St,89081,36.251137,-115.12102,4.0,3.0,2675.0,4356.0,444900.0,West
NV,Las Vegas,Larkwood Ave,89103,36.11228,-115.23772,1.9999999999999998,2.0,1311.0,4791.6,365000.0,West
NV,Reno,Blazing Star Dr,89512,39.5545,-119.80046,1.9999999999999998,2.0,1322.0,4791.6,347500.0,West
NV,Las Vegas,E Eldorado Ln,89123,36.05329,-115.143425,4.0,3.0,2438.0,10018.8,567000.0,West
NV,Carson City,N Nevada St,89703,39.177387,-119.76879,1.9999999999999998,1.0,838.0,6098.4,364900.0,West
NV,North Las Vegas,Wildcat Brook Ct,89081,36.273987,-115.08668,5.0,4.0,3520.0,6534.0,550000.0,West
NV,Clark County,Calico Dr,89161,36.156414,-115.418236,5.0,6.0,6415.0,2.2899999999999636,4375000.0,West
NV,Las Vegas,Highridge Dr,89134,36.203808,-115.31124,4.0,3.0,4123.0,0.6599999999998545,1999999.0,West
NV,Reno,Norman Dr,89509,39.487495,-119.83817,4.0,2.0,1672.0,0.3000000000001819,800000.0,West
NV,Las Vegas,Horse Bridle St,89131,36.304768,-115.22153,4.0,3.0,2968.0,8712.0,635000.0,West
NV,Hawthorne,n R30e #S6>400AC,89415,38.405704,-118.67874,2.4,1.2,2167.7999999999997,40.0,24000.0,West
NV,Ely,Parker Ave,89301,39.254906,-114.87788,5.0,2.0,2040.0,5000.688,249000.0,West
NV,Pahrump,Munsell Way,89060,36.281746,-116.00528,4.0,2.0,1481.0,0.4299999999998363,243999.0,West
NV,Las Vegas,Pine Glade Ct,89113,36.026474,-115.27606,5.0,5.0,4354.0,0.4600000000000364,1295000.0,West
NV,Carson City,N Richmond Ave,89703,39.1698,-119.7764,3.0,2.0,1630.0,7405.199999999999,569000.0,West
NV,Las Vegas,Vincente Ln,89130,36.242397,-115.214096,3.0,2.0,1586.0,6534.0,409900.0,West
NV,Silver Springs,Toiyabe St,89429,39.406586,-119.21679,3.0,2.0,1248.0,0.3400000000001455,175000.0,West
NV,Las Vegas,Countrywood Cir,89107,36.172268,-115.211494,3.0,3.0,1635.0,4356.0,425000.0,West
NV,Reno,Kilborne Ave,89509,39.483177,-119.79893,4.0,3.0,2080.0,10018.8,672000.0,West
NV,North Las Vegas,Antelope Creek Ct,89031,36.275455,-115.16017,4.0,3.0,2747.0,9583.2,649000.0,West
NV,Las Vegas,Leafy St,89130,36.27359,-115.24285,4.0,3.0,3064.0,0.2600000000002183,629900.0,West
NV,Las Vegas,Worsley Park Pl,89145,36.16792,-115.294815,3.0,3.0,2535.0,3049.2,480000.0,West
NV,Sparks,Corneta Ct,89436,39.628525,-119.67917,3.0,2.0,1262.0,10018.8,495000.0,West
NV,Sparks,Candelaria Dr,89434,39.561787,-119.71388,3.0,2.0,1256.0,8276.4,429900.0,West
NV,Las Vegas,Cloud Whisper Dr,89135,36.07995,-115.32368,4.0,4.0,2519.0,4356.0,799000.0,West
NV,Las Vegas,Rendon St,89143,36.320316,-115.296364,4.0,3.0,2642.0,5662.8,550000.0,West
NV,Pahrump,Happy Canyon Rd,89048,36.19462,-116.00823,3.0,2.0,2053.0,8624.88,399900.0,West
NV,Reno,Stone Valley Dr,89523,39.52853,-119.88604,4.0,3.0,2190.0,6098.4,595000.0,West
NV,Fernley,Spur Way,89408,39.59322,-119.20864,3.0,2.0,1204.0,7840.799999999999,324900.0,West
NV,Las Vegas,Rawlins Ct,89128,36.182556,-115.24819,4.0,3.0,2178.0,7405.199999999999,495000.0,West
NV,North Las Vegas,Otter Falls Ct,89085,36.308758,-115.19603,4.0,3.0,2751.0,6098.4,515000.0,West
NV,Las Vegas,Pandur St,89131,36.30796,-115.26969,3.0,3.0,2459.0,6534.0,525000.0,West
NV,Reno,Akard Dr,89503,39.53299,-119.85964,3.0,2.0,1664.0,6098.4,484900.0,West
NV,Las Vegas,Garamound Ave,89117,36.15228,-115.314224,3.0,2.0,1376.0,4356.0,439900.0,West
NV,Las Vegas,Starter Ave,89156,36.200794,-115.05977,4.0,3.0,1343.0,2178.0,309900.0,West
NV,Las Vegas,San Rosarita Ct,89138,36.168472,-115.35265,4.0,3.0,2211.0,6969.6,625000.0,West
NV,Las Vegas,Blackstone St,89121,36.125183,-115.10327,3.0,3.0,2158.0,4791.6,450000.0,West
NV,Reno,Boulder Glen Way,89511,39.4239,-119.78514,5.0,6.0,7745.0,2.0,5900000.0,West
NV,Las Vegas,N Grand Canyon Dr,89149,36.27577,-115.306305,4.0,4.0,3342.0,0.5,829000.0,West
NV,Sparks,Lampasas Dr,89436,39.63045,-119.698395,4.0,3.0,2556.0,6359.76,630000.0,West
NV,Washoe Valley,Ox Cir,89704,39.300827,-119.77807,3.0,2.0,1805.0,0.9600000000000364,730000.0,West
NV,Pahrump,Pioneer Range Ave #613,89060,36.24177,-116.013504,4.0,2.0,1825.0,10018.8,354310.0,West
NV,Reno,San Gabriel Dr,89502,39.477673,-119.748856,4.0,2.0,1910.0,10454.4,509000.0,West
NV,North Las Vegas,Harbor Master St,89031,36.27468,-115.17684,3.0,2.0,1982.0,6969.6,430000.0,West
NV,Henderson,Big Bend Way,89074,36.048683,-115.07682,1.9999999999999998,2.0,1262.0,5662.8,385000.0,West
NV,Las Vegas,Soft Breezes Dr APT 1058,89128,36.216297,-115.263306,1.0,1.0,690.0,7413.912,196000.0,West
NV,Las Vegas,Looking Glass Ln,89110,36.177635,-115.03963,4.0,3.0,1884.0,7405.199999999999,419255.0,West
NM,Tijeras,La Cresta Cir,87059,35.001263,-106.348434,1.9999999999999998,2.0,1026.0,1.0100000000002183,157000.0,West
NM,Las Cruces,Outback Dr,88012,32.503468,-106.68971,4.0,2.0,1944.0,5.0,180000.0,West
NM,Farmington,McHenry Dr,87401,36.736458,-108.22071,3.0,3.0,3011.0,1.0,315000.0,West
NM,Sandia Park,Frost Rd,87047,35.14935,-106.30766,3.0,2.0,1974.0,2.0300000000002,425000.0,West
NM,Belen,Mesa Del Norte,87002,34.687828,-106.78787,3.0,2.0,2126.0,1.25,480000.0,West
NM,Corrales,Corrales Rd,87048,35.244396,-106.60466,3.0,1.0,1524.0,1.6399999999998727,450000.0,West
NM,Albuquerque,Carlisle Blvd NE,87106,35.0828,-106.60395,1.9999999999999998,2.0,1031.0,6534.0,370000.0,West
NM,Rio Rancho,May Cir SE,87124,35.236576,-106.67582,4.0,2.0,1800.0,0.5,333000.0,West
NM,Ruidoso,Meander Dr,88345,33.325726,-105.64613,1.9999999999999998,2.0,2544.0,1.400000000000091,425000.0,West
NM,Albuquerque,Thoroughbred Dr SW,87121,35.062572,-106.752075,4.0,2.0,1391.0,6534.0,270000.0,West
NM,Albuquerque,Camino Del Norte NE,87123,35.082043,-106.4989,4.0,2.0,1308.0,6969.6,269000.0,West
NM,Albuquerque,Driscoll Ave NE,87109,35.13529,-106.57459,4.0,2.0,1811.0,6969.6,220000.0,West
NM,Las Cruces,Monte Sol St,88012,32.380787,-106.73831,3.0,3.0,1616.0,6534.0,275000.0,West
NM,Alamogordo,Sequoia Loop,88310,32.933586,-105.959885,1.9999999999999998,2.0,1050.0,0.5,155000.0,West
NM,Angel Fire,Susan Ln,87710,36.290016,-105.24641,1.0,1.0,640.0,4.260000000000218,379500.0,West
NM,Albuquerque,Valtierra Pl SW,87121,35.049343,-106.748505,3.0,2.0,2080.0,10454.4,199500.0,West
NM,Las Cruces,Sagecrest Ave,88011,32.328033,-106.74519,1.9999999999999998,2.0,1473.0,5663.0,249500.0,West
NM,Carlsbad,W Pierce St,88220,32.436317,-104.235725,1.9999999999999998,1.0,1002.0,3670.8700000000003,145000.0,West
NM,Las Cruces,Calle De Suenos,88001,32.299828,-106.75739,3.0,2.0,1949.0,6250.0,194000.0,West
NM,Rio Rancho,Suttle Ct NE,87124,35.25899,-106.695244,4.0,2.0,1546.0,0.2600000000002183,340000.0,West
NM,Las Cruces,Bravo Rd,88012,32.40234,-106.78369,3.0,3.0,1852.0,1.2199999999998,399000.0,West
NM,Albuquerque,Ponderosa Ave NW,87107,35.134922,-106.65305,3.0,2.0,1438.0,6534.0,349000.0,West
NM,Belen,Padilla Rd,87002,34.68342,-106.75304,4.0,3.0,2945.0,1.7399999999997817,275000.0,West
NM,Rio Rancho,Savannah Dr NE,87144,35.287624,-106.597206,3.0,3.0,1805.0,0.2600000000002183,372000.0,West
NM,Albuquerque,Hillspire Ave NW,87120,35.15608,-106.68421,3.0,2.0,1658.0,8276.4,300000.0,West
NM,Alamogordo,Raincloud Dr,88310,32.90125,-105.914505,4.0,3.0,2461.0,2.449999999999818,375000.0,West
NM,Albuquerque,Ute Rd NW,87105,35.085773,-106.692345,1.9999999999999998,1.0,853.0,8276.4,195000.0,West
NM,Roswell,N Lea Ave,88201,33.40591,-104.528694,3.0,2.0,1586.0,5000.0,129900.0,West
NM,Las Cruces,Mesilla Hills Dr,88005,32.263863,-106.8391,3.0,3.0,2076.0,0.7699999999999818,415000.0,West
NM,Albuquerque,Walter St SE,87102,35.076714,-106.64178,1.9999999999999998,1.0,1120.0,5227.2,314000.0,West
NM,Santa Fe,Viento Dr APT C,87501,35.70161,-105.95093,1.0,1.0,640.0,871.2000000000003,385000.0,West
NM,Rio Rancho,Ivory Rd SE,87124,35.253967,-106.71257,3.0,2.0,1810.0,0.7300000000000182,365000.0,West
NM,Las Cruces,Marion Ln,88012,32.37027,-106.75209,3.0,2.0,1460.0,9147.6,280000.0,West
NM,Albuquerque,Euclid Ave NE,87110,35.103718,-106.55839,3.0,2.0,1300.0,7405.199999999999,350000.0,West
NM,Santa Fe,B Leal Rd,87505,35.551674,-105.83423,5.0,5.0,4130.0,3.269999999999982,549990.0,West
NM,Albuquerque,Vicksburg Dr NW,87120,35.168255,-106.69816,3.0,2.0,1888.0,8276.4,325000.0,West
NM,Rio Rancho,Sunny Meadows Dr NE,87144,35.319355,-106.72057,3.0,2.0,1443.0,7405.199999999999,290000.0,West
NM,Rio Rancho,Stallion Loop SE,87124,35.24255,-106.68548,1.9999999999999998,2.0,1020.0,6098.4,245000.0,West
NM,Ruidoso,Queen Aire Ct,88345,33.3659,-105.66617,1.9999999999999998,2.0,1008.0,0.40000000000009095,129000.0,West
NM,Las Cruces,Ortega Rd,88012,32.39737,-106.7182,3.0,2.0,1383.0,4792.0,249000.0,West
NM,Santa Fe,C De Baca Ln,87505,35.665096,-105.96578,3.0,1.0,1200.0,9583.2,550000.0,West
NM,Albuquerque,Tesuque Dr NW,87120,35.16469,-106.70797,3.0,2.0,1442.0,7405.199999999999,345000.0,West
NM,Corrales,Camino Arco Iris,87048,35.234898,-106.62622,4.0,2.0,2799.0,1.3400000000001455,750000.0,West
NM,Las Cruces,Dry Canyon Rd,88007,32.290195,-106.865364,3.0,3.0,2570.0,1.050000000000182,550000.0,West
NM,Alamogordo,Oregon Ave,88310,32.91859,-105.94392,3.0,2.0,1439.0,7100.28,199000.0,West
NM,Las Cruces,1/2 Villa Mora Ave,88001,32.324368,-106.77619,3.0,2.0,1314.0,3087.0,120000.0,West
NM,Datil,Bear Track Trl,87821,34.10104,-107.95765,3.0,3.0,1885.0,6.570000000000164,199900.0,West
NM,Albuquerque,Estribo St NW,87114,35.215378,-106.71632,3.0,2.0,1871.0,6098.4,399900.0,West
NM,Rio Rancho,Pecos Loop SE,87124,35.24528,-106.72838,3.0,2.0,1602.0,10018.8,289900.0,West
NM,Albuquerque,Cripple Creek Rd NW,87114,35.2005,-106.73978,3.0,2.0,1481.0,4791.6,289000.0,West
NM,Santa Fe,Lucero Rd,87508,35.5442,-105.96029,3.0,2.0,1697.0,1.4899999999997817,539000.0,West
NM,Alamogordo,Desert Hills Dr,88310,32.8558,-105.95692,3.0,3.0,1882.0,7797.24,285000.0,West
NM,Ruidoso,Monjeau Dr,88345,33.317528,-105.62795,3.0,3.0,1497.0,0.2699999999999818,320000.0,West
NM,Alto,Crazy Horse Cir,88312,33.42509,-105.57478,4.0,3.0,2128.0,0.9200000000000728,349000.0,West
NM,Albuquerque,Girard Blvd NE,87106,35.09178,-106.61345,4.0,2.0,2273.0,6098.4,475000.0,West
NM,Las Cruces,Gem St,88012,32.37689,-106.74791,3.0,3.0,1642.0,10574.0,259500.0,West
NM,Las Cruces,Isleta Ct,88011,32.36598,-106.72923,4.0,3.0,2495.0,9583.2,475000.0,West
NM,Santa Fe,B Deans Ct,87508,35.60863,-105.99858,3.0,2.0,2362.0,0.4899999999997817,749000.0,West
NM,Albuquerque,Calle Tesoro NW,87114,35.19876,-106.72385,5.0,3.0,2737.0,6098.4,449777.0,West
NM,Albuquerque,Garden Gate Ln SW,87121,35.040527,-106.74095,4.0,2.0,1761.0,5662.8,289500.0,West
NM,Las Cruces,Camino Escondida,88011,32.24784,-106.694214,4.0,4.0,3400.0,1.9899999999997817,890000.0,West
NM,Santa Fe,Mesa Top Farm Loop,87508,35.453262,-105.80017,3.0,3.0,720.0,7.670000000000073,440000.0,West
NM,Albuquerque,Sunrose Dr NW,87120,35.17111,-106.69071,3.0,3.0,1750.0,8276.4,365000.0,West
NM,Cloudcroft,Maple Dr,88317,32.947384,-105.73774,1.9999999999999998,1.0,768.0,6577.56,274900.0,West
NM,Santa Fe,Calle Princesa Juana,87507,35.644974,-105.99164,4.0,2.0,2005.0,8276.4,465000.0,West
NM,Quemado,Pima Dr,87829,34.397194,-108.36416,2.8,2.2,2252.2,20.25,40000.0,West
NM,Portales,Roadrunner Ln,88130,34.167263,-103.33646,3.0,2.0,1250.0,7971.0,199900.0,West
NM,Albuquerque,Merlida St SW,87121,35.07639,-106.70774,3.0,4.0,3227.0,6098.4,455000.0,West
NM,Sapello,E Meadow Ln,87745,35.80192,-105.43277,1.9999999999999998,1.0,931.0,0.900000000000091,140000.0,West
NM,Las Cruces,Villa Napoli Loop E,88011,32.34243,-106.72823,3.0,3.0,3155.0,5663.0,450000.0,West
NM,Los Lunas,Jerome Rd,87031,34.807888,-106.68178,5.0,2.0,3118.0,0.9200000000000728,280000.0,West
NM,Clovis,Middleton Ln,88101,34.419716,-103.1638,3.0,2.0,1537.0,7280.0,292500.0,West
NM,Taos,E Us Highway 64 Est #64,87571,36.367905,-105.4637,3.0,2.0,1580.0,3.0799999999999272,459000.0,West
NM,Albuquerque,Borrego Creek Dr NW,87114,35.200268,-106.74609,4.0,2.0,2188.0,7405.199999999999,389900.0,West
NM,Medanales,Private Drive 1613,87548,36.169704,-106.1772,5.0,2.0,2668.0,0.7600000000002183,85000.0,West
NM,Mimbres,Highway 35,88049,32.961082,-108.03549,3.0,2.0,1232.0,2.5,288000.0,West
NM,Las Cruces,Cave Springs Trl,88011,32.335083,-106.74108,4.0,2.0,2509.0,10019.0,525000.0,West
NM,Los Lunas,Firewheel Ave SW,87031,34.813534,-106.76833,3.0,2.0,2069.0,6098.4,350000.0,West
NM,Santa Fe,W Santa Fe Ave,87501,35.680847,-105.942665,1.9999999999999998,1.0,1111.0,6098.4,497000.0,West
NM,Albuquerque,Quail Rd NW,87120,35.11548,-106.70575,3.0,3.0,1845.0,3484.8,329000.0,West
NM,Taos,Upper Ranchitos Rd,87571,36.41055,-105.58991,1.9999999999999998,2.0,1760.0,1.0300000000002,475000.0,West
NM,Deming,Briar Rd SE,88030,32.13142,-107.70576,1.9999999999999998,3.0,1365.0,14.829999999999927,170000.0,West
NM,Las Cruces,Vista De Oeste Pl,88012,32.386124,-106.74617,3.0,2.0,1647.0,5271.0,280000.0,West
NM,Aztec,Road 2785,87410,36.863194,-107.93518,4.0,3.0,2196.0,2.4699999999998,379000.0,West
NM,Albuquerque,Laguayra Dr NE,87108,35.081886,-106.57948,3.0,2.0,1244.0,6098.4,240500.0,West
NM,Cedar Crest,Calyx Ln,87008,35.137222,-106.3442,3.0,2.0,1386.0,2.1700000000000728,290000.0,West
NM,Santa Fe,Camino Rojo,87507,35.625797,-106.05777,3.0,2.0,1325.0,8276.4,465000.0,West
NM,Tijeras,Pine Haven Rd,87059,34.934883,-106.26881,3.0,2.0,1997.0,4.75,400000.0,West
NM,Tijeras,Asher Ln,87059,35.09084,-106.29688,4.0,3.0,2540.0,4.550000000000182,700000.0,West
NM,Albuquerque,Rhonda Ave SW,87121,35.05575,-106.7373,3.0,3.0,1482.0,4791.6,219000.0,West
NM,Albuquerque,Punta De Vista Dr NE,87112,35.110363,-106.4931,4.0,2.0,2244.0,10018.8,625000.0,West
NM,Rio Rancho,Pagosa Meadows Dr NE,87144,35.309006,-106.71896,4.0,3.0,2417.0,5662.8,355000.0,West
NM,Ruidoso,2nd St,88345,33.33227,-105.68558,3.0,2.0,851.0,7405.199999999999,238000.0,West
NM,Cerrillos,Old Madrid Rd,87010,35.42536,-106.17552,1.0,1.0,1249.0,40.0,428650.0,West
NM,Hobbs,E Permian Dr,88240,32.713985,-103.132034,3.0,2.0,1096.0,2989.024,165000.0,West
NM,Santa Fe,Esquila Rd,87508,35.53311,-105.93065,3.0,2.0,1503.0,1.3800000000001091,535000.0,West
NM,Truth Or Consequences,Organ Ave,87935,33.18621,-107.22726,3.0,2.0,1254.0,6969.6,120000.0,West
NM,Rio Rancho,Elm Ct SE,87124,35.25488,-106.65277,4.0,2.0,2022.0,9583.2,349000.0,West
